Battery Voltage: 8.10

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
85,78,82,101,6
85,78,81,103,6
85,78,81,104,6
85,79,84,106,5
85,79,84,107,5
85,80,84,108,4
85,81,82,109,3
85,81,82,109,3
85,81,87,110,3
85,82,84,111,2
85,82,84,111,2
85,82,91,112,2
85,83,87,112,1
85,84,89,102,0
85,85,88,102,0
85,86,85,102,-1
85,86,90,102,-1
85,87,88,101,-2
85,88,88,100,-3
85,87,85,100,-2
85,87,92,99,-2
85,88,89,99,-3
85,88,90,98,-3
85,89,89,97,-4
85,89,90,96,-4
85,89,90,95,-4
85,89,88,94,-4
85,89,92,93,-4
85,90,89,92,-5
85,89,96,91,-4
85,91,93,89,-6
85,91,94,88,-6
85,91,92,86,-6
85,92,97,84,-7
85,92,90,83,-7
85,92,93,81,-7
85,92,88,79,-7
85,92,91,77,-7
85,91,90,76,-6
85,91,90,74,-6
85,91,84,73,-6
85,90,90,72,-5
85,89,89,71,-4
85,88,82,70,-3
85,88,89,69,-3
85,87,88,69,-2
85,86,91,68,-1
85,87,91,68,-2
85,88,88,67,-3
85,88,90,66,-3
85,88,88,66,-3
85,87,93,65,-2
85,88,84,64,-3
85,87,89,64,-2
85,88,90,63,-3
85,87,90,63,-2
85,88,90,62,-3
85,88,87,61,-3
85,88,93,60,-3
85,88,87,60,-3
85,88,89,59,-3
85,87,86,58,-2
85,87,87,58,-2
85,87,93,57,-2
85,88,88,57,-3
85,88,88,56,-3
85,87,85,55,-2
85,87,90,55,-2
85,86,82,55,-1
85,86,81,54,-1
85,86,86,54,-1
85,85,82,73,0
85,85,81,73,0
85,84,88,73,0
85,84,82,73,0
85,83,87,73,1
85,83,89,74,1
85,83,85,74,1
85,84,84,74,0
85,83,87,74,1
85,83,95,74,1
