Battery Voltage: 7.45

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
85,83,80,77,1
85,82,82,77,2
85,82,85,77,2
85,82,81,77,2
85,82,89,77,2
85,82,89,77,2
85,83,83,77,1
85,83,87,77,1
85,83,84,77,1
85,84,83,77,0
85,84,84,77,0
85,83,83,77,1
85,84,85,77,0
85,83,84,77,1
85,82,84,77,2
85,82,87,77,2
85,83,80,77,1
85,83,81,77,1
85,82,85,77,2
85,82,80,77,2
85,82,81,77,2
85,81,87,77,3
85,82,84,77,2
85,82,87,77,2
85,83,87,77,1
85,83,82,77,1
85,83,87,77,1
85,83,84,77,1
85,83,82,77,1
85,83,85,77,1
85,83,82,77,1
85,83,83,77,1
85,83,85,77,1
85,82,82,77,2
85,82,87,77,2
85,83,85,77,1
85,83,80,77,1
85,82,85,77,2
85,82,85,77,2
85,82,81,77,2
85,82,89,77,2
85,82,84,77,2
85,83,82,77,1
85,83,87,77,1
85,83,85,77,1
85,84,86,77,0
85,84,85,77,0
85,83,83,77,1
85,83,84,77,1
85,83,84,77,1
85,83,85,77,1
85,84,86,77,0
85,84,81,77,0
85,83,82,77,1
85,82,85,77,2
85,83,80,77,1
85,82,81,77,2
85,82,88,77,2
85,83,84,77,1
85,83,87,77,1
85,83,84,77,1
85,83,83,77,1
85,83,86,77,1
85,83,84,77,1
85,84,81,77,0
85,84,85,77,0
85,84,82,77,0
85,83,87,77,1
85,83,86,77,1
85,83,82,77,1
85,83,87,77,1
85,83,86,77,1
85,83,81,77,1
85,83,85,77,1
85,82,84,77,2
85,82,81,77,2
85,82,89,77,2
85,82,84,77,2
