Battery Voltage: 7.92

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
88,73,74,127,0
88,73,77,127,0
88,73,78,127,0
88,73,80,127,0
88,74,79,127,0
88,74,77,127,0
88,74,81,127,0
88,75,81,127,0
88,75,77,127,0
88,75,77,127,0
88,75,79,127,0
88,75,81,127,0
88,76,78,127,0
88,76,81,127,0
88,76,82,127,0
88,76,79,127,0
88,77,79,127,0
88,77,83,127,0
88,77,82,127,0
88,78,81,127,0
88,79,86,127,0
88,80,88,73,7
88,81,84,75,6
88,81,81,76,6
88,81,78,78,6
88,80,80,80,7
88,80,81,81,7
88,80,79,83,7
88,80,80,85,7
88,80,85,87,7
88,80,89,88,7
88,82,94,90,5
88,84,94,90,3
88,85,93,91,2
88,86,91,91,1
88,87,93,84,0
88,88,81,127,0
88,87,75,127,0
88,85,73,127,0
88,83,76,127,0
88,81,73,127,0
88,79,72,127,0
88,77,75,86,10
88,77,76,127,10
88,76,75,127,10
88,76,78,127,10
88,76,80,127,10
88,76,79,127,10
88,76,79,127,10
88,76,84,127,10
88,77,84,127,10
88,78,81,127,10
88,78,82,127,10
88,79,84,127,10
88,79,85,88,8
88,80,82,89,7
88,80,84,91,7
88,81,84,93,6
88,81,83,94,6
88,82,88,95,5
88,83,85,96,4
88,84,83,97,3
88,83,86,98,4
88,83,88,99,4
88,84,84,100,3
88,84,87,101,3
88,85,89,101,2
88,86,91,101,1
88,87,89,95,0
88,87,92,95,0
88,88,88,95,0
88,88,91,95,0
88,89,91,95,-1
88,89,82,127,-1
88,88,77,127,0
88,85,76,127,0
88,84,76,127,0
88,81,71,127,0
88,80,72,127,0
88,77,79,96,10
88,78,81,127,10
88,78,79,127,10
88,77,81,127,10
88,77,82,127,10
88,78,81,127,10
88,78,80,127,10
88,79,80,127,10
88,78,81,99,9
88,78,81,127,9
88,79,84,127,9
88,79,85,101,8
88,80,84,102,7
88,81,83,104,6
88,80,89,106,7
88,81,82,107,6
88,82,82,108,5
88,82,88,110,5
88,83,89,111,4
88,84,89,111,3
88,84,89,112,3
88,85,90,113,2
88,87,87,106,0
88,86,89,106,1
88,87,91,106,0
88,87,85,106,0
88,87,90,106,0
88,87,91,106,0
88,93,94,86,-5
88,93,95,85,-5
88,94,96,83,-6
88,94,94,82,-6
88,94,93,80,-6
88,94,91,79,-6
88,93,93,77,-5
88,93,90,76,-5
88,93,89,75,-5
88,92,89,74,-4
88,91,90,73,-3
88,91,89,72,-3
88,90,89,72,-2
88,89,92,72,-1
88,90,89,71,-2
88,89,89,71,-1
88,89,89,71,-1
88,88,90,85,0
88,89,92,85,-1
88,89,97,84,-1
88,90,93,84,-2
88,91,95,83,-3
88,90,96,83,-2
88,91,96,82,-3
