Battery Voltage: 8.04

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
85,88,87,79,-3
85,87,88,79,-2
85,88,89,78,-3
85,88,82,77,-3
85,87,84,77,-2
85,87,90,76,-2
85,87,84,76,-2
85,87,89,75,-2
85,87,88,75,-2
85,86,89,74,-1
85,87,91,74,-2
85,87,88,73,-2
85,88,90,73,-3
85,88,88,72,-3
85,89,92,71,-4
85,88,84,70,-3
85,88,85,69,-3
85,88,91,69,-3
85,87,87,68,-2
85,88,89,67,-3
85,87,87,67,-2
85,87,91,66,-2
85,88,84,66,-3
85,87,85,65,-2
85,86,89,65,-1
85,87,85,64,-2
85,87,92,64,-2
85,87,88,63,-2
85,87,89,63,-2
85,87,89,62,-2
85,87,87,62,-2
85,87,89,61,-2
85,87,83,61,-2
85,86,89,61,-1
85,86,88,60,-1
85,86,84,60,-1
85,85,89,70,0
85,85,84,70,0
85,85,87,70,0
85,85,85,70,0
85,85,84,70,0
85,85,86,70,0
85,84,86,70,0
85,85,93,70,0
85,85,87,70,0
85,86,87,70,-1
85,87,91,70,-2
85,87,88,69,-2
