Battery Voltage: 7.51

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
85,83,82,79,1
85,83,87,79,1
85,81,85,79,3
85,88,84,79,-3
85,83,84,79,1
85,81,84,79,3
85,82,86,79,2
85,83,85,79,1
85,87,90,79,-2
85,88,88,79,-3
85,82,84,79,2
85,83,90,79,1
85,89,85,79,-4
85,86,81,79,-1
85,82,88,79,2
85,85,85,79,0
85,84,84,79,0
85,84,87,79,0
85,83,85,79,1
85,84,86,79,0
85,86,84,79,-1
85,82,83,79,2
85,82,84,79,2
85,81,83,79,3
85,85,89,79,0
85,84,85,79,0
85,85,85,79,0
85,87,89,79,-2
85,85,85,79,0
85,87,87,79,-2
85,85,85,79,0
85,87,83,79,-2
85,84,86,79,0
85,84,84,79,0
85,83,84,79,1
85,81,86,79,3
85,85,82,79,0
85,81,88,79,3
85,83,87,79,1
85,86,81,79,-1
85,82,86,79,2
85,80,82,79,4
85,85,87,79,0
85,81,89,79,3
85,86,85,79,-1
85,88,87,79,-3
85,82,85,79,2
85,83,89,79,1
85,86,86,79,-1
85,84,82,79,0
85,82,89,79,2
85,89,82,79,-4
85,83,83,79,1
85,83,89,79,1
85,83,84,79,1
85,87,87,79,-2
85,84,88,79,0
85,84,81,79,0
85,83,86,79,1
85,81,84,79,3
85,85,88,79,0
85,85,88,79,0
85,84,85,79,0
85,84,89,79,0
85,90,83,79,-5
85,82,89,79,2
85,86,88,79,-1
85,84,82,79,0
85,84,87,79,0
85,83,84,79,1
85,84,84,79,0
85,84,87,79,0
85,81,84,79,3
85,85,87,79,0
85,84,81,79,0
