Battery Voltage: 7.86

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
88,92,92,77,-4
88,92,88,76,-4
88,91,91,75,-3
88,91,88,75,-3
88,91,89,74,-3
88,89,89,74,-1
88,90,91,73,-2
88,89,90,73,-1
88,89,89,73,-1
88,89,93,72,-1
88,90,91,72,-2
88,89,91,72,-1
88,90,91,71,-2
88,89,92,71,-1
88,89,93,71,-1
88,90,97,70,-2
88,91,93,69,-3
